epoch,train_loss,val_loss,train_top1,val_top1,val_correction_magnitude,val_observation_residual,val_smoothness_energy,val_frame_pgm_correction_magnitude,val_frame_pgm_observation_residual,val_frame_pgm_smoothness_energy,lr,epoch_time_sec
1,3.5108189996314874,3.5300087965171754,0.07809069811202408,0.08158396946564886,,,,1.3084784291172755,0.015393256771427985,0.0935243959076532,0.0001,1.8619360000011511
2,3.222774959467424,3.4697503242783876,0.10619080474189299,0.08444656488549618,,,,1.5151501193301369,0.020676319636688888,0.1250249150827641,0.0001,1.7788581000058912
3,3.0569053006682125,3.393465695490364,0.13115473875682118,0.10782442748091603,,,,1.6166400873024045,0.023534452045009337,0.14297882655194696,0.0001,1.7567582000046968
4,2.9135814471712287,3.2026823768178927,0.151163520040143,0.129293893129771,,,,1.6846517979643727,0.025641967748640148,0.15621613068435028,0.0001,1.7757116999709979
5,2.8122322002603024,3.1769087678603545,0.16402182776139998,0.13358778625954199,,,,1.716147343620999,0.026630203715945017,0.1619294081025451,0.0001,1.774545099993702
6,2.734674176689463,3.1510927622554865,0.1800163080975977,0.1474236641221374,,,,1.784978801057539,0.02880590909537468,0.1749189124080061,0.0001,1.7526971999905072
7,2.6803845628429626,3.0983490670910316,0.19231010474816534,0.15410305343511452,,,,1.8123209349071707,0.029740231879453623,0.1803543167259857,0.0001,1.758193499990739
8,2.6240767888126157,3.098798680851478,0.19920968450103493,0.16364503816793893,,,,1.850203372139967,0.030947008120422146,0.1875587061388802,0.0001,1.739180899981875
9,2.5823811141533737,3.089406719644561,0.21344790817286582,0.15696564885496184,,,,1.856368495307806,0.031231430778635366,0.18889675863826547,0.0001,1.7752604999695905
10,2.543650898065754,3.0976196773179616,0.22693345041711097,0.15887404580152673,,,,1.8895980929600373,0.03224661349112751,0.19493883415942884,0.0001,1.7700990000157617
11,2.5032729049746743,3.1327127918942286,0.2354011164774509,0.14694656488549618,,,,1.890222924356242,0.03229811105109353,0.1948015245090004,0.0001,1.7488162000081502
12,2.4624388427736768,3.130676271351239,0.24299065420560748,0.15219465648854963,,,,1.9123059247286265,0.03298816104767887,0.19871356537323873,0.0001,1.7534728000173345
