epoch,train_loss,val_loss,train_top1,val_top1,val_correction_magnitude,val_observation_residual,val_smoothness_energy,val_frame_pgm_correction_magnitude,val_frame_pgm_observation_residual,val_frame_pgm_smoothness_energy,lr,epoch_time_sec
1,3.5178861071457344,3.536041956821471,0.0777143573982312,0.07776717557251908,,,,0.34380263431381636,0.0010705555403491354,0.18733343072519956,0.0001,1.8375761000206694
2,3.238884779019629,3.4786041492724236,0.10311735557925109,0.08301526717557252,,,,0.39680883288383484,0.0014298467111297463,0.2495476209935341,0.0001,1.8230048000114039
3,3.0856571742000796,3.4396995952111165,0.1256350749545255,0.09732824427480916,,,,0.4200398612568397,0.0016013897799012314,0.2804493576515722,0.0001,1.7352181000169367
4,2.9494519723760493,3.230418432759875,0.14401304647807817,0.12881679389312978,,,,0.43481343029109576,0.001721041684060265,0.30196790431292003,0.0001,1.8188763000071049
5,2.8445835057446254,3.2013181730081106,0.15925484538669007,0.13311068702290077,,,,0.4412900709923897,0.001773811845670504,0.31111202053441345,0.0001,1.9175277999602258
6,2.7624330559062784,3.1607423738668894,0.17481026155679608,0.14456106870229007,,,,0.4597411888246318,0.0019242234513846062,0.33734187483787537,0.0001,1.7691773000406101
7,2.7066840815183726,3.1014031563096376,0.18754312237345544,0.15124045801526717,,,,0.46717934958807383,0.0019907237951224312,0.3490405530874966,0.0001,1.7675444000051357
8,2.650066027877277,3.094087555208279,0.19544627736310607,0.16364503816793893,,,,0.4797582758291987,0.002097417241431602,0.3676134643663887,0.0001,1.7875479999929667
9,2.606755989629576,3.0945898139749772,0.20623471115850217,0.15744274809160305,,,,0.4823156879603408,0.0021240082907113635,0.3718199468295993,0.0001,1.7708747999859042
10,2.566172323284952,3.0899462536091113,0.21877940161826506,0.16030534351145037,,,,0.4907788177027957,0.002193374091844636,0.38377816235746137,0.0001,1.8777783999685198
11,2.525161782823228,3.1243102095509303,0.23157498588722322,0.1431297709923664,,,,0.4928727027114111,0.0022138059530265003,0.3869590286080164,0.0001,1.787123000016436
12,2.481568446715967,3.109889141475881,0.23546383992974973,0.14885496183206107,,,,0.49934443467445955,0.002266583825596644,0.3960879670299646,0.0001,1.7924117000075057
13,2.4596695939891724,3.059810727607203,0.24593865646365176,0.1693702290076336,,,,0.5076834072593515,0.0023466988025901427,0.4095122871053128,0.0001,1.8939613999682479
14,2.4122909416572473,3.0518836101502864,0.25829517656651824,0.16603053435114504,,,,0.5062487334695481,0.0023317126066686998,0.40635806959093984,0.0001,1.7668812000192702
15,2.374909988514701,3.07077678833299,0.2711534842877752,0.15458015267175573,,,,0.5072238176833582,0.0023411594487669812,0.4075901951953655,0.0001,1.7962274000165053
16,2.350913995752249,3.12170771242098,0.2782412343975412,0.16793893129770993,,,,0.5118363758989872,0.00237646839005574,0.41406103331624095,0.0001,1.7779171000001952
17,2.3122528583785265,3.172195665708935,0.28495264379351437,0.14980916030534353,,,,0.5089659690856934,0.0023499498861834747,0.40945736006016037,0.0001,1.7852606999804266
18,2.276566291344418,3.1345775091011108,0.2979991218716678,0.16889312977099236,,,,0.5103365009977617,0.002365649834218371,0.41103542806538007,0.0001,1.7678104999940842
19,2.2468146373985896,3.1420321883136078,0.31167283447280936,0.15887404580152673,,,,0.513286555996378,0.002389947322147493,0.4156809528820387,0.0001,1.8000250000040978
20,2.1978371415810893,3.134647398504592,0.31919964874866713,0.16555343511450382,,,,0.5157955357136618,0.0024172400856632315,0.42027915115574843,0.0001,1.7590146000147797
21,2.1816552531305717,3.2878563549682385,0.32710280373831774,0.14646946564885496,,,,0.5164958002003095,0.0024168113164802774,0.41957610481567964,0.0001,1.7645946000120603
22,2.1427234179221544,3.132146473149307,0.3394593238411842,0.17938931297709923,,,,0.5215196436598101,0.0024613285071095666,0.42708340378208015,0.0001,1.7958099999814294
23,2.1016011546608167,3.2341538039782574,0.34949507620899456,0.16650763358778625,,,,0.5180436673055169,0.002431944995507143,0.4218041723921099,0.0001,1.7635434999829158
24,2.075398944039301,3.3831913507621705,0.36247883083484916,0.17318702290076335,,,,0.5237598000591948,0.0024816805091579905,0.4303755694218264,0.0001,1.7811813000007533
25,2.0451016455995297,3.284556383395013,0.367935771184846,0.17080152671755724,,,,0.5243738998893563,0.0024885104627895903,0.4312246000493756,0.0001,1.78349669999443
26,1.9984344668484972,3.2941301651583372,0.3809195258107006,0.17127862595419846,,,,0.5265873338429983,0.00250892881268479,0.4345725638265828,0.0001,1.7584668999770656
27,1.970219815516871,3.3118509172483255,0.3843065922348366,0.17270992366412213,,,,0.5267556246000392,0.0025087563100605064,0.4346282204598871,0.0001,1.818226900009904
28,1.942281347980151,3.307614741434578,0.3952204729348303,0.17270992366412213,,,,0.5299166468263582,0.0025362995460288217,0.43875115814099785,0.0001,1.7641428000060841
29,1.9042637849372983,3.46221143416776,0.40826695101298377,0.16698473282442747,,,,0.5279553873848369,0.00251700657860639,0.4352514600480786,0.0001,1.771516699984204
30,1.8667080081601608,3.4293601057911647,0.4140375086244747,0.16889312977099236,,,,0.5361142131208464,0.002596987102123845,0.4487573527197801,0.0001,1.7671518999850377
31,1.8339945928354915,3.501834316108063,0.42677036944113406,0.16650763358778625,,,,0.5362755146645407,0.0025958909781095183,0.44824737151160493,0.0001,1.8008731000008993
32,1.8100679616650546,3.5882339495738953,0.43241548014802733,0.1674618320610687,,,,0.5398187873927691,0.002633003606852002,0.454330948472933,0.0001,1.7533785999985412
33,1.771126091835423,3.635339633199095,0.4467791507244559,0.1674618320610687,,,,0.5379072459599444,0.0026114893835464505,0.4502774135757039,0.0001,1.750597900012508
34,1.7623409552712637,3.58336400439721,0.4471554914382488,0.17557251908396945,,,,0.5424532799320366,0.0026569851880310145,0.4582352171872408,0.0001,1.7779319999972358
35,1.7140333926312068,3.6266384870951414,0.460264692968701,0.17318702290076335,,,,0.5447258849180382,0.0026774067175752334,0.46150649799645405,0.0001,1.7605528000276536
36,1.688912222281174,3.762248699901668,0.46747788998306467,0.1741412213740458,,,,0.5461545236238087,0.0026910904339934125,0.4638150762055666,0.0001,1.737283100024797
37,1.6450474524912224,3.919209343786458,0.4800853038951264,0.1765267175572519,,,,0.5503810252852113,0.002732829912387915,0.47048027574561024,0.0001,1.7983835999621078
38,1.6189483221565877,3.830512738409843,0.4878630119801794,0.17557251908396945,,,,0.5483189516395103,0.002709376407104708,0.4664627939235163,0.0001,1.741767700004857
39,1.5968914902181075,3.986502261562202,0.4961425076836229,0.16841603053435114,,,,0.5533197617712822,0.002758699647001638,0.4743973023563851,0.0001,1.7572886000270955
40,1.5778252142985927,3.983292879949089,0.49595433732672645,0.16459923664122136,,,,0.549960715170125,0.002724501681123071,0.4686887544075041,0.0001,1.78400560002774
41,1.5454654973176705,3.9955259115641355,0.5123878818290158,0.1717557251908397,,,,0.5539866899716035,0.002765837033058851,0.4754845522742235,0.0001,1.7435912999790162
